FrcRobotBase.FirstSteamWorks_Info: Sun Apr 02 14:33:34 PDT 2017: ***** Starting autonomous *****
FrcRobotBase.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
FrcRobotBase.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=false, forwardDist=85.0, liftAngle=60.0, backupDist=8.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
FrcRobotBase.Vision_Info: Front pixy is enabled!
FrcRobotBase.Robot_Info: [0.186]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=13.0(13.1)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.startCompetition_Warn: AUTO_MODE takes too long (0.211s)

FrcRobotBase.Robot_Info: [0.211] MOVE_FORWARD_ON_SIDE: xPos= -0.01,yPos=  0.00,heading=   0.1/   0.0,volts=13.0(13.0)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=13.0 (13.0)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.252/ 0.000/-0.003/ 0.000, Output=-0.255(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.6, Error=  -2.6, PIDTerms=-0.172/ 0.000/-0.008/ 0.000, Output=-0.180(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.252/ 0.000/ 0.000/ 0.000, Output=-0.252(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.173/ 0.000/-0.004/ 0.000, Output=-0.177(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.252/ 0.000/ 0.000/ 0.000, Output=-0.252(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.174/ 0.000/-0.002/ 0.000, Output=-0.175(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.252/ 0.000/ 0.000/ 0.000, Output=-0.252(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.176/ 0.000/-0.007/ 0.000, Output=-0.182(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.252/ 0.000/ 0.000/ 0.000, Output=-0.252(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.176/ 0.000/-0.002/ 0.000, Output=-0.178(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.252/ 0.000/ 0.002/ 0.000, Output=-0.251(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.176/ 0.000/ 0.002/ 0.000, Output=-0.173(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.6, Error=  -7.2, PIDTerms=-0.251/ 0.000/ 0.009/ 0.000, Output=-0.242(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.175/ 0.000/ 0.002/ 0.000, Output=-0.173(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.290/ 0.000/ 0.000/-0.000, Output= 0.290(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.5, Error=  -7.2, PIDTerms=-0.251/ 0.000/ 0.007/ 0.000, Output=-0.244(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.174/ 0.000/ 0.002/ 0.000, Output=-0.172(-0.500/0.500), Volt=11.3 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.289/ 0.000/-0.000/-0.000, Output= 0.289(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.5, Error=  -7.1, PIDTerms=-0.249/ 0.000/ 0.009/ 0.000, Output=-0.240(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.173/ 0.000/ 0.004/ 0.000, Output=-0.169(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.288/ 0.000/-0.000/-0.000, Output= 0.288(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.5, Error=  -7.1, PIDTerms=-0.249/ 0.000/ 0.008/ 0.000, Output=-0.241(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.172/ 0.000/ 0.002/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.287/ 0.000/-0.000/-0.000, Output= 0.287(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.5, Error=  -7.1, PIDTerms=-0.248/ 0.000/ 0.005/ 0.000, Output=-0.243(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.174/ 0.000/-0.003/ 0.000, Output=-0.176(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.283/ 0.000/-0.000/-0.000, Output= 0.283(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.4, Error=  -7.0, PIDTerms=-0.246/ 0.000/ 0.017/ 0.000, Output=-0.229(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.7, Error=  -2.7, PIDTerms=-0.172/ 0.000/ 0.003/ 0.000, Output=-0.169(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.1, Error=   1.9, PIDTerms= 0.282/ 0.000/-0.000/-0.000, Output= 0.282(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.4, Error=  -7.0, PIDTerms=-0.244/ 0.000/ 0.010/ 0.000, Output=-0.233(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.6, Error=  -2.6, PIDTerms=-0.169/ 0.000/ 0.006/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.9, PIDTerms= 0.279/ 0.000/-0.000/-0.000, Output= 0.279(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.3, Error=  -6.9, PIDTerms=-0.242/ 0.000/ 0.011/ 0.000, Output=-0.231(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.166/ 0.000/ 0.007/ 0.000, Output=-0.159(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.9, PIDTerms= 0.279/ 0.000/ 0.000/-0.000, Output= 0.279(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.3, Error=  -6.9, PIDTerms=-0.240/ 0.000/ 0.009/ 0.000, Output=-0.231(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.164/ 0.000/ 0.004/ 0.000, Output=-0.160(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.9, PIDTerms= 0.279/ 0.000/-0.000/-0.000, Output= 0.279(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.2, Error=  -6.8, PIDTerms=-0.238/ 0.000/ 0.011/ 0.000, Output=-0.227(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.162/ 0.000/ 0.004/ 0.000, Output=-0.158(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.277/ 0.000/-0.000/-0.000, Output= 0.277(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.1, Error=  -6.8, PIDTerms=-0.237/ 0.000/ 0.013/ 0.000, Output=-0.224(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.160/ 0.000/ 0.004/ 0.000, Output=-0.155(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.277/ 0.000/ 0.000/-0.000, Output= 0.277(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.1, Error=  -6.7, PIDTerms=-0.236/ 0.000/ 0.018/ 0.000, Output=-0.218(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.159/ 0.000/ 0.010/ 0.000, Output=-0.148(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.274/ 0.000/-0.000/-0.000, Output= 0.274(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.1, Error=  -6.7, PIDTerms=-0.235/ 0.000/ 0.013/ 0.000, Output=-0.222(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.159/ 0.000/ 0.000/ 0.000, Output=-0.159(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.273/ 0.000/-0.000/-0.000, Output= 0.273(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.1, Error=  -6.7, PIDTerms=-0.234/ 0.000/ 0.010/ 0.000, Output=-0.224(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.156/ 0.000/ 0.011/ 0.000, Output=-0.145(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.272/ 0.000/-0.000/-0.000, Output= 0.272(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.1, Error=  -6.7, PIDTerms=-0.234/ 0.000/ 0.002/ 0.000, Output=-0.232(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.155/ 0.000/ 0.004/ 0.000, Output=-0.150(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.273/ 0.000/ 0.000/-0.000, Output= 0.273(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.0, Error=  -6.7, PIDTerms=-0.233/ 0.000/ 0.008/ 0.000, Output=-0.225(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.154/ 0.000/ 0.002/ 0.000, Output=-0.152(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.272/ 0.000/-0.000/-0.000, Output= 0.272(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.0, Error=  -6.7, PIDTerms=-0.233/ 0.000/ 0.002/ 0.000, Output=-0.231(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.156/ 0.000/-0.007/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.273/ 0.000/ 0.000/-0.000, Output= 0.273(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.0, Error=  -6.6, PIDTerms=-0.232/ 0.000/ 0.008/ 0.000, Output=-0.224(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.157/ 0.000/-0.004/ 0.000, Output=-0.162(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.272/ 0.000/-0.000/-0.000, Output= 0.272(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.0, Error=  -6.6, PIDTerms=-0.232/ 0.000/ 0.004/ 0.000, Output=-0.227(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.162/ 0.000/-0.014/ 0.000, Output=-0.176(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.272/ 0.000/ 0.000/-0.000, Output= 0.272(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  92.0, Error=  -6.6, PIDTerms=-0.231/ 0.000/ 0.008/ 0.000, Output=-0.222(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.163/ 0.000/-0.002/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.269/ 0.000/-0.000/-0.000, Output= 0.269(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.9, Error=  -6.5, PIDTerms=-0.229/ 0.000/ 0.017/ 0.000, Output=-0.212(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.163/ 0.000/ 0.000/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.269/ 0.000/ 0.000/-0.000, Output= 0.269(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.9, Error=  -6.5, PIDTerms=-0.227/ 0.000/ 0.017/ 0.000, Output=-0.210(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.159/ 0.000/ 0.012/ 0.000, Output=-0.147(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.268/ 0.000/-0.000/-0.000, Output= 0.268(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.8, Error=  -6.5, PIDTerms=-0.226/ 0.000/ 0.014/ 0.000, Output=-0.212(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.157/ 0.000/ 0.007/ 0.000, Output=-0.150(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.268/ 0.000/ 0.000/-0.000, Output= 0.268(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.8, Error=  -6.5, PIDTerms=-0.226/ 0.000/ 0.003/ 0.000, Output=-0.222(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.156/ 0.000/ 0.005/ 0.000, Output=-0.151(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.268/ 0.000/ 0.000/-0.000, Output= 0.268(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.8, Error=  -6.4, PIDTerms=-0.225/ 0.000/ 0.011/ 0.000, Output=-0.214(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.155/ 0.000/ 0.004/ 0.000, Output=-0.152(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -2.0, Error=   1.8, PIDTerms= 0.267/ 0.000/-0.000/-0.000, Output= 0.267(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.8, Error=  -6.4, PIDTerms=-0.224/ 0.000/ 0.009/ 0.000, Output=-0.215(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.4, Error=  -2.4, PIDTerms=-0.156/ 0.000/-0.003/ 0.000, Output=-0.159(-0.500/0.500), Volt=11.7 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.8, PIDTerms= 0.266/ 0.000/-0.000/-0.000, Output= 0.266(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.8, Error=  -6.4, PIDTerms=-0.223/ 0.000/ 0.011/ 0.000, Output=-0.212(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.159/ 0.000/-0.011/ 0.000, Output=-0.170(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.8, PIDTerms= 0.266/ 0.000/ 0.000/-0.000, Output= 0.266(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.8, Error=  -6.4, PIDTerms=-0.223/ 0.000/ 0.007/ 0.000, Output=-0.216(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.163/ 0.000/-0.012/ 0.000, Output=-0.174(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.8, PIDTerms= 0.265/ 0.000/-0.000/-0.000, Output= 0.265(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.7, Error=  -6.3, PIDTerms=-0.222/ 0.000/ 0.007/ 0.000, Output=-0.215(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.163/ 0.000/ 0.000/ 0.000, Output=-0.163(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.8, PIDTerms= 0.265/ 0.000/-0.000/-0.000, Output= 0.265(-0.500/0.500), Volt=11.4 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.7, Error=  -6.3, PIDTerms=-0.221/ 0.000/ 0.008/ 0.000, Output=-0.214(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.164/ 0.000/-0.004/ 0.000, Output=-0.168(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.PixyVision_Info: null object(s) found
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.8, PIDTerms= 0.265/ 0.000/ 0.000/-0.000, Output= 0.265(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.7, Error=  -6.3, PIDTerms=-0.221/ 0.000/ 0.006/ 0.000, Output=-0.215(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.164/ 0.000/ 0.000/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.6 (10.4)
FrcRobotBase.printPidInfo_Info: encoderXPidCtrl: Target=  -0.2, Input=  -1.9, Error=   1.8, PIDTerms= 0.264/ 0.000/-0.000/-0.000, Output= 0.264(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: encoderYPidCtrl: Target=  85.4, Input=  91.7, Error=  -6.3, PIDTerms=-0.219/ 0.000/ 0.010/ 0.000, Output=-0.209(-0.500/0.500), Volt=11.5 (10.4)
FrcRobotBase.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=   2.5, Error=  -2.5, PIDTerms=-0.164/ 0.000/ 0.000/ 0.000, Output=-0.164(-0.500/0.500), Volt=11.5 (10.4)
